,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat
1003,Ford,Fiesta,1.4 TDCi Trend,2012.0,Dizel,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,150000,70000
1004,Ford,Fiesta,1.5 TDCi Trend,2013.0,Dizel,Düz Vites,1301,51,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,164000,57000
1005,Ford,Focus,1.6 Ti-VCT Trend,2010.0,Dizel,Düz Vites,1601,101,Gümüş Gri ,Sedan,Sahibinden,2. El,241000,58500
1006,Ford,Focus,1.6 Collection,2004.0,Benzin/LPG,Düz Vites,1301,76,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,192908,48800
1007,Ford,Focus,1.6 TDCi Trend X,2014.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,63000,127500
1008,Ford,Focus,1.6 TDCi Collection,2009.0,Dizel,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,196000,66250
1009,Ford,Focus,1.6 Ghia,2000.0,Benzin/LPG,Düz Vites,1301,76,Bordo ,Sedan,Sahibinden,2. El,268000,42000
1010,Ford,Focus,1.8 Di Ghia,2000.0,Dizel,Düz Vites,1601,76,Yeşil ,Station Wagon,Sahibinden,2. El,255,35000
1011,Ford,Focus,1.8 Di Ghia,2000.0,Dizel,Düz Vites,1301,76,Yeşil ,Station Wagon,Sahibinden,2. El,255,35500
1012,Ford,Focus,1.6 Collection,2004.0,Benzin,Düz Vites,1301,100,Gri ,Hatchback 5 Kapı,Galeriden,2. El,1000,43500
1013,Ford,C-Max,1.6 Trend,2010.0,Benzin/LPG,Düz Vites,1601,101,Gümüş Gri ,MPV,Sahibinden,Hasarlı,114000,83500
1014,Ford,Focus,1.6 TDCi Trend X,2017.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,84500,130000
1015,Ford,Focus,1.6 TDCi Trend X,2017.0,Dizel,Düz Vites,1301,100,Diğer ,Diğer,Yetkili,0 km,70895,139250
1016,Ford,Focus,1.6 TDCi Titanium,2011.0,Dizel,Düz Vites,1301,101,Füme ,Sedan,Sahibinden,2. El,127800,74950
1017,Ford,Focus,1.6 Collection,2011.0,Benzin/LPG,Düz Vites,1301,101,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,154000,44500
1018,Ford,B-Max,1.6 TDCi Titanium X,2013.0,Dizel,Düz Vites,1301,76,Beyaz ,MPV,Sahibinden,2. El,137200,95500
1019,Ford,Focus,1.5 TDCi Trend X,2017.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,57000,150000
1020,Ford,Fiesta,1.25 Trend,2013.0,Benzin,Düz Vites,1300,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,53350,76000
1021,Ford,Fiesta,1.4 Comfort,2004.0,Dizel,Düz Vites,1301,51,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,202000,43750
1022,Ford,Focus,1.5 TDCi Trend X,2015.0,Dizel,Yarı Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,71500,134750
1023,Ford,Focus,1.6 TDCi Trend,2012.0,Dizel,Düz Vites,1301,100,Gri ,Diğer,Yetkili,0 km,135524,108250
1024,Ford,Focus,1.6 TDCi Trend X,2014.0,Dizel,Düz Vites,1301,101,Gümüş Gri ,Sedan,Galeriden,2. El,107000,108000
1025,Ford,Focus,1.5 TDCi Trend X,2015.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,137800,113500
1026,Ford,Focus,1.5 TDCi Trend X,2016.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,149000,124500
1027,Ford,Scorpio,2.0,1990.0,Benzin/LPG,Düz Vites,1801,101,Bordo ,Sedan,Galeriden,Hasarlı,2222,6250
1028,Ford,Focus,1.6 Ti-VCT Titanium,2014.0,Benzin,Yarı Otomatik Vites,1301,101,Gri ,Sedan,Sahibinden,2. El,90000,102750
1029,Ford,Focus,1.6 TDCi Trend X,2015.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,184000,107500
1030,Honda,Civic,1.6 i-VTEC Executive,2018.0,Benzin/LPG,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Galeriden,Hasarlı,11,99000
1031,Honda,Civic,1.6 Elegance,2008.0,Benzin,Düz Vites,1301,101,Siyah ,Sedan,Galeriden,Hasarlı,89000,16600
1032,Honda,CR-V,2.0i Executive,2010.0,Benzin/LPG,Otomatik Vites,1801,126,Siyah ,Arazi Aracı,Galeriden,Hasarlı,33333,38000
1033,Honda,Accord,2.2 CDTi,2005.0,Dizel,Düz Vites,2001,126,Siyah ,Sedan,Galeriden,Hasarlı,112000,15500
1034,Honda,Civic,1.6 i-VTEC Executive,2018.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,7000,11000
1035,Honda,Accord,"1.6
",1984.0,Benzin/LPG,Düz Vites,1301,100,Gümüş Gri ,Sedan,Galeriden,Hasarlı,100000,10000
1036,Honda,Accord,"1.6
",1986.0,Benzin,Düz Vites,1301,100,Ihlamur ,Sedan,Galeriden,Hasarlı,100000,10000
1037,Honda,Civic,"1.4
",1990.0,Benzin/LPG,Düz Vites,1301,100,Kırmızı ,Sedan,Galeriden,Hasarlı,100000,10000
1038,Honda,Accord,2.0 EX,1990.0,Benzin/LPG,Otomatik Vites,1801,100,Füme ,Sedan,Galeriden,Hasarlı,100000,10000
1039,Honda,Accord,"2.0
",1991.0,Benzin/LPG,Otomatik Vites,1801,101,Gümüş Gri ,Sedan,Galeriden,Hasarlı,100000,10000
1040,Honda,Accord,"2.0
",1991.0,Benzin,Düz Vites,1801,100,Füme ,Sedan,Galeriden,Hasarlı,100000,10000
1041,Honda,Integra,1.8,1991.0,Benzin/LPG,Düz Vites,1601,101,Kırmızı ,Sedan,Galeriden,Hasarlı,100000,10000
1042,Honda,CRX,1.6i 16V,1991.0,Benzin/LPG,Düz Vites,1301,126,Kırmızı ,Hatchback 3 Kapı,Galeriden,Hasarlı,100000,10000
1043,Honda,Accord,"2.0
",1994.0,Benzin/LPG,Düz Vites,1801,101,Siyah ,Sedan,Galeriden,Hasarlı,100000,10000
1044,Honda,Civic,1.5,1995.0,Benzin/LPG,Düz Vites,1301,101,Mavi ,Hatchback 3 Kapı,Galeriden,Hasarlı,100000,10000
1045,Honda,Civic,1.5,1995.0,Benzin/LPG,Düz Vites,1301,100,Kırmızı ,Hatchback 3 Kapı,Galeriden,Hasarlı,100000,10000
1046,Honda,Civic,1.5 EX,1995.0,Benzin/LPG,Düz Vites,1301,100,Beyaz ,Hatchback 3 Kapı,Galeriden,Hasarlı,100000,10000
1047,Honda,Accord,2.0 ES,1996.0,Benzin/LPG,Otomatik Vites,1801,126,Beyaz ,Sedan,Galeriden,Hasarlı,100000,10000
1048,Honda,Accord,"2.0
",1996.0,Benzin/LPG,Düz Vites,1801,101,Gümüş Gri ,Sedan,Galeriden,Hasarlı,100000,10000
1049,Honda,Accord,"2.0
",1997.0,Benzin/LPG,Düz Vites,1801,101,Siyah ,Sedan,Galeriden,Hasarlı,100000,10000
1050,Honda,Civic,1.6 Euro LS,1996.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,Hasarlı,100000,10000
1051,Honda,Civic,1.6i LS Euro Civic,1997.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,Hasarlı,100000,10000
1052,Honda,Civic,1.4 iS,1997.0,Benzin,Düz Vites,1301,101,Mavi ,Hatchback 3 Kapı,Galeriden,Hasarlı,100000,10000
1053,Honda,Civic,1.4 1.4i,1997.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Galeriden,Hasarlı,100000,10000
1054,Honda,Civic,1.5 VTEC  Elegance,2018.0,Benzin,Yarı Otomatik Vites,1301,101,Mavi ,Sedan,Galeriden,2. El,33650,180000
1055,Honda,CR-V,2.0i ES,2001.0,Benzin/LPG,Otomatik Vites,1301,126,Siyah ,Arazi Aracı,Galeriden,2. El,313000,74900
1056,Honda,Civic,1.6 i-VTEC Elegance,2011.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,150000,102000
1057,Honda,Civic,1.6 i-VTEC Elegance,2007.0,Benzin/LPG,Düz Vites,1601,101,Gümüş Gri ,Sedan,Sahibinden,2. El,204000,85500
1058,Honda,Civic,1.6i VTEC Eco Executive,2018.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,21500,203000
1059,Honda,Civic,1.6 Elegance,2011.0,Benzin/LPG,Otomatik Vites,1601,126,Füme ,Sedan,Sahibinden,2. El,192000,95500
1060,Honda,Civic,1.6 i-VTEC Elegance,2008.0,Benzin/LPG,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,178000,104000
1061,Honda,Civic,1.6 i-VTEC Premium,2011.0,Benzin/LPG,Otomatik Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,136000,94000
1062,Honda,Civic,1.5 EX,1993.0,Benzin/LPG,Otomatik Vites,1301,76,Gümüş Gri ,Hatchback 3 Kapı,Sahibinden,2. El,217000,32000
1063,Honda,Civic,1.5i VTEC RS,2017.0,Benzin,Otomatik Vites,1301,176,Beyaz ,Sedan,Galeriden,2. El,38000,197500
1064,Honda,CR-V,1.6 i-DTEC Executive,2017.0,Dizel,Otomatik Vites,1301,151,Siyah ,Arazi Aracı,Galeriden,2. El,68000,289000
1065,Honda,Civic,1.6 i-VTEC Elegance,2010.0,Benzin/LPG,Otomatik Vites,1301,101,Siyah ,Sedan,Galeriden,2. El,146000,125000
1066,Honda,Civic,1.6 i-VTEC LS,2004.0,Benzin/LPG,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,133000,69950
1067,Honda,Accord,2.4 Executive,2004.0,Benzin/LPG,Otomatik Vites,2001,176,Füme ,Sedan,Sahibinden,2. El,308000,68900
1068,Honda,CR-V,1.6 i-DTEC Premium,2014.0,Dizel,Düz Vites,1300,101,Beyaz ,Arazi Aracı,Galeriden,2. El,150000,169900
1069,Honda,Civic,1.6 ES,2005.0,Benzin/LPG,Otomatik Vites,1301,76,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,305300,59500
1070,Honda,Civic,1.6 i-VTEC Elegance,2014.0,Benzin/LPG,Otomatik Vites,1301,101,Diğer ,Sedan,Galeriden,0 km,107000,146750
1071,Honda,CR-V,1.6 i-DTEC Elegance,2006.0,Dizel,Otomatik Vites,1601,151,Beyaz ,Arazi Aracı,Galeriden,2. El,98000,249700
1072,Honda,Jazz,"1.4
",2010.0,Benzin,Düz Vites,1301,51,Mavi ,Hatchback 5 Kapı,Galeriden,2. El,134000,77750
1073,Honda,Civic,1.6 i-VTEC Elegance,2016.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,96000,164000
1074,Honda,Civic,1.8 Sport,2008.0,Dizel,Otomatik Vites,1601,100,Siyah ,Spor / Coupe,Galeriden,2. El,190000,83750
1075,Honda,Civic,1.6 i-VTEC Dream,2008.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Galeriden,2. El,182000,83750
1076,Honda,Civic,1.6 i-VTEC Dream,2011.0,Benzin/LPG,Otomatik Vites,1301,101,Gri ,Sedan,Sahibinden,2. El,126900,92500
1077,Honda,Civic,1.6i VTEC Eco Elegance,2016.0,Benzin/LPG,Otomatik Vites,1601,101,Bordo ,Sedan,Sahibinden,2. El,72000,167500
1078,Honda,Civic,1.6 i-VTEC Premium,2008.0,Benzin/LPG,Otomatik Vites,1301,101,Gri ,Sedan,Galeriden,2. El,216000,72500
1079,Honda,Civic,1.6 i-VTEC Premium,2012.0,Benzin/LPG,Otomatik Vites,1601,101,Siyah ,Sedan,Sahibinden,2. El,91000,110750
1080,Honda,Civic,1.6 i-VTEC Dream,2010.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,145626,92500
1081,Honda,Civic,1.6i VTEC Eco Premium,2015.0,Benzin,Otomatik Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,49922,148750
1082,Honda,CR-V,2.0i Executive,2010.0,Benzin/LPG,Otomatik Vites,1801,151,Siyah ,Arazi Aracı,Galeriden,2. El,144000,138500
1083,Honda,City,1.4 ES,2009.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,129,87000
1084,Honda,Civic,1.6 i-VTEC Elegance,2016.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,68000,152000
1085,Honda,Civic,"1.6
",2005.0,Benzin,Düz Vites,1301,101,Gümüş ,Sedan,Sahibinden,2. El,165000,65000
1086,Honda,Civic,1.6 Elegance,2018.0,Benzin/LPG,Otomatik Vites,1601,101,Füme ,Sedan,Sahibinden,2. El,11000,185500
1087,Honda,CR-V,2.0i ES,2002.0,Benzin,Otomatik Vites,1801,126,Kahverengi ,Arazi Aracı,Galeriden,2. El,197742,76750
1088,Honda,Civic,1.6 Elegance,2014.0,Benzin/LPG,Otomatik Vites,1301,101,Siyah ,Sedan,Galeriden,0 km,99889,142750
1089,Honda,Civic,1.4 1.4i,1999.0,Benzin/LPG,Düz Vites,1301,76,Gümüş Gri ,Sedan,Sahibinden,2. El,224000,51500
1090,Honda,Civic,1.6i VTEC Eco Elegance,2018.0,Benzin/LPG,Otomatik Vites,1601,126,Gümüş Gri ,Sedan,Sahibinden,2. El,45000,187000
1091,Honda,Civic,1.6 Elegance,2016.0,Benzin,Otomatik Vites,1301,101,Siyah ,Sedan,Galeriden,0 km,51204,164900
1092,Honda,Civic,1.6 i-VTEC Executive,2020.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,0 km,300,225000
1093,Honda,CR-V,2.0i Elegance,2011.0,Benzin/LPG,Otomatik Vites,1801,101,Beyaz ,Arazi Aracı,Galeriden,2. El,127000,145000
1094,Honda,Jazz,1.4 LS,2005.0,Benzin,Düz Vites,1301,76,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,198000,52750
1095,Honda,City,1.4 ES,2010.0,Benzin/LPG,Düz Vites,1301,100,Beyaz ,Sedan,Galeriden,2. El,102000,88000
1096,Honda,City,1.4 ES,2009.0,Benzin/LPG,Düz Vites,1301,100,Siyah ,Sedan,Sahibinden,2. El,112000,69950
1097,Honda,Civic,1.6i VTEC Eco Elegance,2013.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,85000,131000
1098,Honda,Civic,1.6 i-VTEC Dream,2010.0,Benzin/LPG,Otomatik Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,114000,102500
1099,Honda,Civic,1.6 i-VTEC Premium,2009.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,215000,67500
1100,Honda,Civic,1.5i VTEC Sport,2017.0,Benzin,Otomatik Vites,1301,176,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,65500,149000
1101,Honda,Civic,1.6 i-VTEC Premium,2010.0,Benzin/LPG,Otomatik Vites,1301,101,Füme ,Sedan,Sahibinden,2. El,153000,87000
1102,Honda,Civic,1.6i VTEC Eco Executive,2017.0,Benzin/LPG,Otomatik Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,28000,185500
1103,Honda,Civic,1.6i VTEC Eco Elegance,2013.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,126000,139500
1104,Honda,Jazz,1.4 Fun,2009.0,Benzin,Yarı Otomatik Vites,1301,100,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,171781,86500
1105,Honda,Civic,1.5 VTEC Sport,2017.0,Benzin,Yarı Otomatik Vites,1301,176,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,95000,169500
1106,Honda,Civic,1.6i VTEC Eco Elegance,2019.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Gri ,Sedan,Galeriden,2. El,9900,191000
1107,Honda,Civic,1.6 i ES,1998.0,Benzin/LPG,Otomatik Vites,1301,76,Bordo ,Sedan,Sahibinden,2. El,146000,46250
1108,Honda,Civic,1.6 i-VTEC Elegance,2008.0,Benzin/LPG,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,199999,95000
1109,Honda,Civic,"1.7
",2003.0,Dizel,Düz Vites,3501,126,Gri ,Spor / Coupe,Sahibinden,2. El,189000,53500
1110,Honda,Civic,1.6i VTEC Eco Elegance,2016.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,131600,149500
1111,Honda,Civic,1.6 VTES ES,2003.0,Benzin/LPG,Düz Vites,1301,100,Gümüş Gri ,Sedan,Sahibinden,2. El,295,46500
1112,Honda,Civic,1.6 i ES,1998.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Galeriden,2. El,393000,41750
1113,Honda,Civic,1.6 Premium,2012.0,Benzin,Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,15000,135000
1114,Honda,Civic,1.6 i-VTEC Elegance,2018.0,Benzin/LPG,Otomatik Vites,1301,101,Gri ,Sedan,Galeriden,2. El,42500,149900
1115,Honda,Civic,1.2,2017.0,Benzin/LPG,Otomatik Vites,1301,101,Füme ,Sedan,Sahibinden,2. El,58000,181000
1116,Honda,Civic,1.6 i-VTEC Premium,2013.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,172815,89000
1117,Honda,Civic,1.6 i-VTEC Elegance,2011.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,143000,118000
1118,Honda,Civic,1.6 i-DTEC Sport,2013.0,Dizel,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,163000,102500
1119,Honda,Civic,1.6 i-VTEC Premium,2007.0,Benzin/LPG,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,176000,88250
1120,Honda,HR-V,4WD,2000.0,Benzin/LPG,Otomatik Vites,1301,101,Siyah ,Arazi Aracı,Sahibinden,2. El,194000,68000
1121,Honda,CR-V,1.6 i-DTEC Elegance,2015.0,Dizel,Düz Vites,1301,101,Siyah ,Arazi Aracı,Sahibinden,2. El,47350,215000
1122,Honda,Civic,1.6 Elegance,2007.0,Benzin/LPG,Düz Vites,1601,126,Füme ,Sedan,Sahibinden,2. El,255000,79900
1123,Honda,Civic,1.6 Si,1994.0,Benzin/LPG,Düz Vites,1301,126,Lacivert ,Sedan,Sahibinden,2. El,278818,29900
1124,Honda,Civic,1.6 Elegance,2013.0,Benzin/LPG,Düz Vites,1601,101,Beyaz ,Sedan,Sahibinden,2. El,125000,119000
1125,Honda,Jazz,1.4 Fun,2012.0,Benzin,Otomatik Vites,1301,76,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,95800,106300
1126,Honda,Civic,1.4 S,1999.0,Benzin,Düz Vites,1301,76,Bordo ,Sedan,Sahibinden,2. El,293600,36900
1127,Honda,Civic,1.6 i-VTEC Dream,2013.0,Benzin/LPG,Otomatik Vites,1601,101,Beyaz ,Sedan,Sahibinden,2. El,187000,90000
1128,Honda,Civic,1.6 i-VTEC Elegance,2016.0,Benzin/LPG,Otomatik Vites,1301,101,Mavi ,Sedan,Sahibinden,2. El,73000,147000
1129,Honda,Civic,1.6 i-VTEC Dream,2012.0,Benzin/LPG,Otomatik Vites,1301,101,Füme ,Sedan,Galeriden,2. El,174000,96750
1130,Honda,Civic,1.4 i S,1998.0,Benzin/LPG,Düz Vites,1301,101,Füme ,Hatchback 5 Kapı,Galeriden,2. El,263000,26500
1131,Honda,Civic,1.6 i-VTEC Elegance,2009.0,Benzin/LPG,Düz Vites,1601,101,Gri ,Sedan,Sahibinden,2. El,167000,92000
1132,Honda,Civic,1.6 iES,1998.0,Benzin/LPG,Otomatik Vites,1301,101,Füme ,Sedan,Sahibinden,2. El,290000,37000
1133,Honda,Civic,1.6 i ES,1997.0,Benzin,Otomatik Vites,1601,101,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,177000,33500
1134,Honda,Civic,1.6 i-VTEC Premium,2014.0,Benzin,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,45000,132000
1135,Honda,CR-V,1.6 i-DTEC Premium,2013.0,Dizel,Düz Vites,1301,101,Beyaz ,Diğer,Sahibinden,2. El,113000,152000
1136,Honda,Civic,1.6 Premium,2009.0,Benzin/LPG,Düz Vites,1801,201,Siyah ,Sedan,Sahibinden,2. El,183000,82500
1137,Honda,Civic,1.6 i-DTEC Sport,2013.0,Dizel,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,107000,89000
1138,Honda,Civic,1.6 VTEC LS,2005.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,252000,54500
1139,Honda,Civic,1.6 i-VTEC Elegance,2008.0,Benzin/LPG,Düz Vites,1301,101,Gri ,Sedan,Sahibinden,2. El,190000,77150
1140,Honda,Civic,1.6 Elegance,2007.0,Benzin/LPG,Otomatik Vites,1301,101,Siyah ,Sedan,Galeriden,2. El,270000,66500
1141,Honda,Jazz,1.4 Joy,2012.0,Benzin,Düz Vites,1301,101,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,29900,89000
1142,Honda,Civic,1.6 i ES,2000.0,Benzin/LPG,Düz Vites,1301,126,Gümüş Gri ,Sedan,Galeriden,2. El,295000,42500
1143,Honda,Civic,1.6 i-VTEC LS,2003.0,Benzin/LPG,Otomatik Vites,1301,101,Bal Rengi ,Sedan,Sahibinden,2. El,250000,46500
1144,Honda,Civic,1.6 i-VTEC Premium,2014.0,Benzin/LPG,Otomatik Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,68750,119000
1145,Honda,Civic,1.6i VTEC Eco Elegance,2013.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,101000,125500
1146,Honda,CR-V,1.6 i-DTEC Elegance,2015.0,Dizel,Düz Vites,1301,126,Beyaz ,Arazi Aracı,Sahibinden,2. El,138000,179000
1147,Honda,Civic,1.6 i LS,2004.0,Benzin/LPG,Otomatik Vites,1301,101,Füme ,Hatchback 5 Kapı,Sahibinden,2. El,137000,89800
1148,Honda,Civic,1.6i VTEC Eco Elegance,2014.0,Benzin/LPG,Düz Vites,1601,101,Beyaz ,Sedan,Sahibinden,2. El,109000,111000
1149,Honda,City,1.4 Comfort,2007.0,Benzin/LPG,Düz Vites,1301,76,Füme ,Sedan,Sahibinden,2. El,120000,50250
1150,Honda,Civic,1.6 i LS,1996.0,Benzin/LPG,Otomatik Vites,1301,76,Gri ,Sedan,Sahibinden,2. El,193800,28500
1151,Honda,Civic,1.6 i-VTEC Elegance,2011.0,Benzin/LPG,Otomatik Vites,1301,101,Gri ,Sedan,Galeriden,2. El,160000,108000
1152,Honda,Civic,1.6 i-VTEC Elegance,2011.0,Benzin/LPG,Otomatik Vites,1301,126,Siyah ,Sedan,Sahibinden,2. El,120000,104000
1153,Honda,Civic,1.6 i-VTEC Executive,2017.0,Benzin/LPG,Otomatik Vites,1601,101,Gümüş Gri ,Sedan,Sahibinden,2. El,39000,183500
1154,Honda,Civic,1.6i VTEC Eco Elegance,2012.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,170000,110000
1155,Honda,Civic,1.6 i-VTEC Premium,2010.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,102800,90000
1156,Honda,Civic,1.6 i ES,2000.0,Benzin/LPG,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,225000,47000
1157,Honda,Civic,1.6 i-VTEC LS,2003.0,Benzin/LPG,Düz Vites,1301,101,Lacivert ,Sedan,Sahibinden,2. El,228000,70000
1158,Honda,Civic,1.5i VTEC RS,2018.0,Benzin,Otomatik Vites,1801,176,Siyah ,Sedan,Sahibinden,2. El,45000,182000
1159,Honda,Civic,1.6 i-VTEC Elegance,2015.0,Benzin/LPG,Otomatik Vites,1601,126,Beyaz ,Sedan,Sahibinden,2. El,99000,160000
1160,Honda,Civic,1.6 i-VTEC Elegance,2013.0,Benzin/LPG,Düz Vites,1601,101,Beyaz ,Sedan,Sahibinden,2. El,73000,130000
1161,Honda,Integra,1.8,1991.0,Benzin/LPG,Otomatik Vites,1801,101,Beyaz ,Sedan,Sahibinden,2. El,306600,22000
1162,Honda,Integra,1.8,1991.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,306000,22000
1163,Honda,City,1.4 Elite CVT,2008.0,Benzin,Otomatik Vites,1301,76,Siyah ,Sedan,Sahibinden,2. El,160000,73000
1164,Honda,Civic,1.6 i ES,1999.0,Benzin/LPG,Düz Vites,1301,101,Bordo ,Sedan,Sahibinden,2. El,239000,48000
1165,Honda,Civic,1.6 i-VTEC Premium,2011.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,109000,96500
1166,Honda,Civic,1.6 i ES,1999.0,Benzin/LPG,Düz Vites,1301,101,Bordo ,Sedan,Sahibinden,2. El,268000,37750
1167,Honda,Civic,1.6 i-VTEC Elegance,2010.0,Benzin/LPG,Düz Vites,1301,101,Füme ,Sedan,Sahibinden,2. El,143500,95780
1168,Honda,Civic,1.6 i-VTEC Premium,2011.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,181500,88750
1169,Honda,Civic,1.6 i-VTEC Elegance,2016.0,Benzin/LPG,Otomatik Vites,1601,101,Beyaz ,Sedan,Sahibinden,2. El,82500,145500
1170,Geely,Emgrand,1.5 GSL Basic,2012.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,188,35000
1171,Geely,Emgrand,EC7 1.5 GSL Premium   SR,2011.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,14000,51500
1172,Hyundai,Elantra,1.6 D-CVVT Style,2017.0,Benzin,Otomatik Vites,1301,126,Beyaz ,Sedan,Yetkili,0 km,41515,142000
1173,Hyundai,Accent Era,"1.5 CRDi
",2010.0,Dizel,Düz Vites,1301,101,Gri ,Sedan,Galeriden,2. El,400000,41000
1174,Hyundai,Elantra,"1.6 CRDi Elite
",2014.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,42700,143000
1175,Hyundai,Accent Era,1.4 Era Team,2010.0,Benzin/LPG,Otomatik Vites,1301,76,Gümüş Gri ,Sedan,Sahibinden,2. El,71000,59900
1176,Hyundai,Elantra,1.6 CRDi Elite Plus,2018.0,Dizel,Yarı Otomatik Vites,1301,126,Beyaz ,Sedan,Galeriden,2. El,39000,180000
1177,Hyundai,Accent,1.5 GLS,1997.0,Benzin/LPG,Otomatik Vites,1301,76,Gümüş Gri ,Sedan,Sahibinden,2. El,360000,31000
1178,Hyundai,Accent,1.3 Admire,2004.0,Benzin/LPG,Düz Vites,1300,101,Beyaz ,Sedan,Galeriden,2. El,320,24750
1179,Hyundai,Elantra,1.6 GLS,2005.0,Benzin/LPG,Otomatik Vites,1601,101,Gümüş Gri ,Sedan,Sahibinden,2. El,86000,72500
