,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat,saleYear,saleMonth,saleDay,saleDayofweek,saleDayofyear,Marka_is_missing,Arac Tip Grubu_is_missing,Arac Tip_is_missing,Yakıt Turu_is_missing,Vites_is_missing,CCM_is_missing,Beygir Gucu_is_missing,Renk_is_missing,Kasa Tipi_is_missing,Kimden_is_missing,Durum_is_missing
3875,15,173,1454,2005.0,2,2,3001.0,101.0,20,1,1,2,112220,78500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3874,15,173,1453,2011.0,3,3,2501.0,101.0,20,1,1,2,166396,256500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3873,15,173,1454,2006.0,2,2,3001.0,101.0,4,1,1,2,148000,122500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3872,15,278,1481,1999.0,2,2,1300.0,101.0,4,1,1,2,314000,54500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3871,15,158,1405,2015.0,3,3,2501.0,101.0,20,1,1,2,55000,472500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4083,19,158,1405,2016.0,3,3,1301.0,101.0,15,6,1,2,63000,137500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4084,19,135,545,2017.0,3,2,1301.0,101.0,20,10,1,2,59000,129500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4085,19,158,1405,2013.0,3,2,1301.0,101.0,7,12,1,2,111000,116500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4086,19,267,31,2005.0,2,1,1300.0,101.0,10,6,1,2,175000,37000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4087,19,299,376,2009.0,3,1,1301.0,101.0,4,6,1,2,195000,44000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4088,19,321,716,2017.0,1,2,1301.0,101.0,4,1,1,2,76500,198000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4089,19,267,32,2008.0,3,1,1301.0,101.0,20,6,2,2,218000,29750,2020,4,17,4,108,False,False,False,False,False,True,True,False,False,False,False
4091,19,158,1405,2015.0,3,2,1301.0,101.0,20,12,1,2,115000,122500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4092,19,135,545,2017.0,3,2,1301.0,101.0,20,10,1,2,51000,136500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4093,19,319,1405,2015.0,3,3,1301.0,101.0,15,1,1,2,93000,131950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4094,19,318,1025,2003.0,3,2,2001.0,101.0,10,1,1,2,390000,51750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4095,19,158,1405,2011.0,3,2,1301.0,101.0,10,12,1,2,134250,94750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3884,16,153,1022,2017.0,3,1,2001.0,101.0,8,1,1,2,76000,137750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4126,20,341,354,2001.0,2,1,1301.0,101.0,12,10,1,2,300000,10000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3885,16,153,845,2017.0,3,2,1801.0,101.0,3,1,1,2,63000,169900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3896,17,158,1405,2006.0,3,1,1801.0,101.0,7,10,1,2,94000,54500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4068,19,158,1405,2013.0,3,2,1301.0,101.0,15,12,1,2,154500,112500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4069,19,158,1405,2014.0,3,2,1301.0,101.0,8,12,1,2,120000,123700,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4071,19,158,1405,2015.0,3,3,1301.0,101.0,4,12,1,2,74000,135900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4072,19,135,545,2017.0,3,2,1301.0,101.0,4,10,1,2,98000,134900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4073,19,321,604,2014.0,2,1,1301.0,101.0,4,1,1,2,101000,138750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4074,19,319,1405,2015.0,3,3,1301.0,101.0,20,1,1,2,96300,150000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4075,19,321,925,2014.0,3,3,1801.0,101.0,8,1,1,2,90000,169500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4076,19,318,1025,2005.0,3,2,2001.0,101.0,8,1,1,2,200000,72000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4077,19,135,546,2016.0,3,2,1301.0,101.0,4,10,1,2,105000,122500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4078,19,299,108,2019.0,1,1,1300.0,101.0,4,6,1,2,5800,115000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4079,19,135,545,2017.0,3,2,1301.0,101.0,4,10,1,2,62000,129850,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4080,19,321,604,2013.0,2,1,1301.0,101.0,4,1,1,2,117000,129900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3934,18,297,667,2019.0,3,2,1301.0,101.0,12,1,1,2,10721,215500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3933,18,343,1201,2004.0,1,2,1300.0,101.0,20,1,1,2,138790,245000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3932,18,343,1201,2004.0,1,2,1300.0,101.0,23,1,1,2,148500,360000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3931,18,297,667,2020.0,3,2,1301.0,101.0,17,1,1,1,0,229750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3930,18,297,667,2017.0,3,2,1301.0,101.0,15,1,1,2,31000,181500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3929,18,297,668,2018.0,3,2,1301.0,101.0,4,1,1,2,31500,197000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4081,19,158,1405,2012.0,3,1,1301.0,101.0,4,6,1,2,107000,89500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4082,19,158,1405,2012.0,3,2,1301.0,101.0,10,6,1,2,38000,126000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3897,17,353,1009,2014.0,1,2,1300.0,101.0,20,10,1,2,112900,449500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3895,17,158,1405,2015.0,3,2,1801.0,101.0,4,10,1,2,87000,273750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6290,29,25,344,2006.0,2,1,1300.0,51.0,15,6,1,2,156023,41000,2020,4,17,4,108,False,False,False,False,False,False,False,False,False,False,False
6289,29,46,786,2002.0,2,3,1301.0,101.0,10,6,1,2,214000,44000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6288,29,44,629,2016.0,3,1,1301.0,101.0,4,10,1,2,38000,79850,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3789,14,82,540,2016.0,3,3,1301.0,101.0,4,10,1,2,84000,110750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3788,14,158,1405,2014.0,3,2,1301.0,101.0,20,6,1,2,96000,98900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3787,14,82,543,2016.0,3,3,1301.0,101.0,4,10,1,2,118000,88700,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3786,14,82,540,2017.0,3,3,1301.0,101.0,4,10,1,2,46027,113500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3785,14,82,540,2017.0,3,3,1301.0,101.0,4,10,1,2,42640,108750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3784,14,82,540,2017.0,3,3,1301.0,101.0,4,10,1,2,43467,110500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3783,14,82,540,2017.0,3,3,1301.0,101.0,4,10,1,2,62357,114000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3782,14,82,540,2017.0,3,3,1301.0,101.0,4,10,1,2,59924,112750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3780,14,82,540,2017.0,3,3,1301.0,101.0,4,10,1,2,44133,114000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3779,14,158,1405,2010.0,3,2,1301.0,101.0,20,6,1,2,163000,61000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3778,14,158,1405,2014.0,2,2,1301.0,101.0,4,1,1,2,106000,142500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3777,14,81,146,1997.0,2,1,1301.0,101.0,10,10,1,2,280000,21000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3776,14,82,540,2016.0,3,3,1301.0,101.0,4,10,1,2,120000,102750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3775,14,158,1405,2017.0,3,1,1301.0,101.0,20,6,1,2,72000,89500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3774,14,82,540,2017.0,3,2,1300.0,101.0,4,10,1,2,38000,122000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3773,14,158,1405,2010.0,2,3,3501.0,101.0,10,10,1,2,190000,105900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3772,14,82,543,2016.0,3,3,1301.0,101.0,4,10,1,2,98000,113500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3771,14,158,1405,2014.0,1,2,1301.0,101.0,8,1,1,2,89315,153500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3770,14,223,538,2019.0,3,3,1301.0,101.0,17,1,1,2,2850,198500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3769,14,196,368,2011.0,3,1,1301.0,101.0,17,6,1,2,118000,51900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3768,14,82,540,2016.0,3,3,1301.0,101.0,4,10,1,2,189000,98750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3791,14,158,1405,2017.0,1,2,1301.0,101.0,15,6,1,2,59000,112999,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3792,14,81,367,2005.0,3,1,1301.0,101.0,8,10,1,2,234000,33999,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3793,14,158,1405,2019.0,1,2,1301.0,101.0,4,6,1,2,16000,139500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3794,14,83,372,2012.0,3,1,1301.0,101.0,4,10,1,2,156000,52500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6287,29,44,629,2016.0,3,1,1301.0,101.0,4,10,1,2,34000,76850,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6286,29,43,499,2018.0,3,2,1301.0,101.0,8,1,1,2,79000,217000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6285,29,43,1405,2019.0,3,2,1301.0,101.0,4,1,1,2,21000,261000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6284,29,24,75,2015.0,1,3,1300.0,101.0,4,1,1,2,100500,109999,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4243,21,182,1524,2013.0,1,3,1801.0,101.0,4,1,1,2,76000,243000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4244,21,182,980,2005.0,3,3,1801.0,101.0,20,1,1,2,269000,85000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4245,21,293,1096,2012.0,3,2,2501.0,101.0,4,1,1,2,278000,318500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4246,21,182,980,2005.0,3,3,1801.0,101.0,20,1,1,2,276000,69000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6380,30,264,1478,2013.0,3,2,2501.0,101.0,4,6,1,2,61000,810000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6381,30,132,1091,2011.0,3,3,2501.0,101.0,4,1,1,2,198000,444900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3766,14,158,1405,2014.0,1,2,1301.0,101.0,15,6,1,2,135000,86500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6382,30,132,1091,2015.0,3,3,2501.0,101.0,4,1,1,2,129750,879000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6384,30,239,1405,2017.0,1,2,1801.0,101.0,20,1,1,2,40000,612500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6385,30,264,1478,2014.0,3,2,2501.0,101.0,17,6,1,2,131699,805000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6386,30,264,1477,2016.0,3,2,3501.0,101.0,20,6,1,2,38140,1775000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6387,30,132,1091,2012.0,3,3,2501.0,101.0,20,1,1,2,157837,565000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3800,14,158,1405,2012.0,3,1,1301.0,101.0,4,6,1,2,145200,68950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3799,14,158,1405,2013.0,3,1,1301.0,101.0,4,6,1,2,220000,51500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3798,14,338,542,2020.0,3,3,1301.0,101.0,8,1,1,2,4000,316000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3797,14,82,540,2014.0,3,1,1301.0,101.0,4,10,1,2,148000,68850,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3796,14,82,540,2015.0,3,3,1301.0,101.0,4,10,1,2,52000,98850,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3795,14,167,554,2018.0,3,3,1301.0,101.0,4,10,1,2,42000,155850,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6383,30,264,1478,2013.0,3,2,2501.0,101.0,7,6,1,2,110000,779990,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6274,29,44,629,2016.0,3,1,1301.0,101.0,4,10,1,2,109000,87900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6273,29,44,629,2017.0,3,1,1301.0,101.0,4,10,1,2,109000,87900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
6272,29,44,494,2018.0,3,1,1301.0,101.0,8,10,1,2,41000,92500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4779,24,73,1405,2019.0,3,3,1301.0,101.0,4,6,1,2,17000,236900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4780,24,104,1396,2008.0,2,3,1601.0,101.0,20,10,1,2,184000,143750,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4781,24,104,1405,2012.0,2,3,1301.0,101.0,4,10,1,2,123000,154950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4782,24,104,1389,2009.0,2,2,1301.0,101.0,4,10,1,2,310000,123500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4783,24,163,1411,2017.0,1,2,1301.0,101.0,4,10,1,2,50400,428000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4784,24,104,1405,2017.0,3,2,1301.0,101.0,4,10,1,2,56000,355000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4785,24,302,1489,2003.0,2,2,3501.0,101.0,16,10,1,2,350000,127500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4786,24,163,1416,2007.0,1,2,1601.0,101.0,20,10,1,2,179000,159900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4787,24,104,1383,2017.0,1,2,1301.0,101.0,20,11,1,2,68000,350000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4788,24,344,1079,2019.0,3,2,2001.0,101.0,20,1,1,1,0,414950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4790,24,344,1079,2019.0,3,2,2001.0,101.0,12,1,1,2,1700,369950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4791,24,344,1080,2017.0,3,2,2001.0,101.0,20,1,1,2,21000,294950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4792,24,104,1382,2011.0,1,2,1301.0,101.0,20,10,1,2,166000,154000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4793,24,163,1426,2010.0,3,2,1300.0,101.0,10,10,1,2,228000,214000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4794,24,163,1423,2002.0,2,2,2501.0,101.0,10,10,1,2,330000,99000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4795,24,163,1440,1998.0,3,2,1300.0,101.0,17,10,1,2,400000,61500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4796,24,163,1408,2017.0,1,2,1301.0,101.0,8,10,1,2,75000,395000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4797,24,163,1411,2017.0,1,2,1301.0,101.0,10,10,1,2,39000,409900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4798,24,120,898,2017.0,3,2,1301.0,101.0,4,11,1,2,21300,261900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4799,24,163,1421,2018.0,3,2,1801.0,101.0,8,10,1,2,51000,612500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4800,24,104,1405,2016.0,3,2,1301.0,101.0,4,10,1,2,196000,229950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4778,24,73,1318,2012.0,1,2,1300.0,101.0,4,6,1,2,56000,129900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4801,24,73,1317,2015.0,3,3,1301.0,101.0,4,6,1,2,38000,186950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4777,24,302,1497,2002.0,1,2,4501.0,101.0,20,10,1,2,249000,149000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3184,13,139,396,1994.0,2,1,1301.0,101.0,5,10,1,2,210000,27250,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4770,24,104,1405,2016.0,3,2,1300.0,101.0,16,10,1,2,74000,254950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4771,24,104,1385,2012.0,1,2,1300.0,101.0,4,11,1,2,128000,167950,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4772,24,104,1405,2017.0,3,2,1301.0,101.0,4,10,1,2,46200,277000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4773,24,104,1405,2015.0,3,2,1301.0,101.0,4,10,1,2,151000,236500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4774,24,121,1401,2010.0,2,3,1301.0,101.0,15,11,1,2,160000,119500,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
4775,24,104,1405,2015.0,3,2,1301.0,101.0,4,10,1,2,146000,239900,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3200,13,124,812,2015.0,3,2,1301.0,101.0,20,1,1,2,105000,220000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3199,13,139,470,2018.0,1,3,1301.0,101.0,8,6,1,2,59000,193000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
3198,13,139,470,2018.0,1,3,1301.0,101.0,4,6,1,2,20000,197000,2020,4,17,4,108,False,False,False,False,False,False,True,False,False,False,False
